id	score
U6E1150	0.030495835
UC5348F	0.2579879
U817C79	0.23348074
UBF8123	0.0769936
U6638E4	0.16594656
UC10DD1	0.63053334
UC1A7E6	0.100479476
U8EE36E	0.9885494
U7A618C	0.94567794
U9D2517	0.9818382
U7C87B3	0.9229503
UB06592	0.9167537
U62E7DB	0.0039962125
U83C86D	0.89681536
UB059D6	0.052160226
U9FCC6C	0.037647177
UB34D60	0.017699834
U6B61C8	0.09941972
UA81BE6	0.59205204
U6F1564	0.3067925
U6EAB51	0.14026879
UD05C94	0.3016049
U69ADB4	0.1369321
U84B2DB	0.114894606
UADF9EA	0.31754994
UA32735	0.023961088
UA6C37A	0.0049357577
UA61EB6	0.16469495
U7D27C5	0.06299004
UB129F1	0.04664634
U7B6DE3	0.0759693
UBFA0EA	0.09125019
U8BC649	0.026548123
U5867D5	0.039044812
U6AB594	0.040050942
UC758F6	0.035521306
U68E4AD	0.08051574
U769009	0.05120972
U744C34	0.10544057
U5749E9	0.9228979
UA5CCC1	0.05682498
U57BE80	0.123416446
U56418D	0.101059206
U9CB9B0	0.06197482
UB1D154	0.030683106
UC48CBB	0.03336299
U9CA77F	0.036815234
UA9B5A3	0.9703775
UC62898	0.1326344
U4DF0BC	0.10109861
U95078F	0.12234588
U86C694	0.21020266
U8A7DF0	0.093798265
U553830	0.10896354
UAC80F0	0.07757194
U62ABB6	0.07920408
U7F994B	0.27342844
U5BAC7C	0.105008215
U8386AB	0.06750002
UBFA979	0.08280105
U6E9F84	0.14380705
U592E51	0.099720046
U52E8C9	0.9815058
U7A22F1	0.068934105
U8F0066	0.07742183
U6ADAF0	0.09730293
U7D0D29	0.11316793
UBB3244	0.019945353
UC5FB6A	0.023268385
U6E7ED6	0.08625244
U849795	0.1789274
UC9BB7D	0.107645646
UB9A7CF	0.060433075
UAE1B8A	0.08231797
U5C2231	0.109698325
UA9FEF6	0.032235127
UBF2CA7	0.04546886
U798D9D	0.094541684
U6A443E	0.08813123
U62B6F8	0.19204584
U8021BF	0.019851774
U9B9990	0.110935524
U8EEE7E	0.09052267
UC3AE36	0.4470906
UA0EEA5	0.14889993
UBFFEB7	0.996128
UB9F8E9	0.21209459
U7446FA	0.26363638
U5ED291	0.104153164
U74B43B	0.99594206
U858B49	0.1393336
U5DD734	0.9578911
U958ADF	0.36168766
U68736E	0.06966556
U6380D7	0.015728021
UA63328	0.061565198
UA3D132	0.11683827
UC50C2A	0.058785353
U8B3AEC	0.44351894
U828A42	0.09262342
UBB92C2	0.13889
U60C78D	0.0034812118
U84AD42	0.12773517
U8C4E50	0.09979414
UA090D5	0.04395605
U7E945F	0.01902775
UA0628F	0.9883144
U9D34DE	0.033993002
U6C41FA	0.070293486
U5FCFC6	0.03344492
U6F0DDE	0.16826881
UA9D6AB	0.21553975
U5C8D91	0.03157762
U8AF00B	0.19117117
UA8EDF5	0.15973735
U9D9990	0.043879874
U701ECF	0.10045623
U885918	0.04788406
UA99C5A	0.09164008
U631F6A	0.15831251
UC7001A	0.17610677
U6C3BA4	0.11519919
UC28211	0.06621828
U519DB4	0.13096818
U61A231	0.44427082
U5BD6E2	0.096476
U74EA2B	0.08098498
U880444	0.09004928
UB9517A	0.11023122
U62F733	0.027182305
UA87B10	0.21754652
UAF7085	0.01704082
U9514A4	0.39472577
U702E43	0.12074206
UC2BFFE	0.05212072
U9E050D	0.042619437
U980A0E	0.027684983
UBC1611	0.19402741
U96CF0F	0.03506506
U7B870E	0.050724488
UA84291	0.05794787
UC9DD9E	0.060186733
U5E403D	0.25018024
U82635D	0.026501434
U86C3CE	0.26927158
UA5496E	0.18935995
U8E293A	0.09578123
UAC5390	0.04703774
U8BEA6E	0.87548405
U865B2F	0.09258289
U9D4B11	0.16202988
U9A8911	0.06558074
U88A835	0.16199434
U7EC0B6	0.21860403
U50D2ED	0.09212157
U551DD1	0.1444554
UD1D1D6	0.20639728
UB55CD5	0.04545168
UCC572B	0.0032766745
U869AEF	0.38183105
U9BC363	0.29192936
U982DAD	0.12764692
U82C86F	0.04877497
UCB78A9	0.016118513
U56A472	0.9930855
U5EA225	0.16985616
U728398	0.09163595
U8A9544	0.15994084
UBEF0BC	0.007465719
UAC45DC	0.07358836
U7F2908	0.016963731
U795EE9	0.1640249
U897E0E	0.042106584
UA5CA25	0.99529415
U6D61FE	0.15369394
U998F81	0.06597517
UB93CBC	0.24808908
U6CBABD	0.04178948
UA97C6F	0.9941208
UA50928	0.17865784
U5A069A	0.17162783
U99F234	0.09581142
UC816ED	0.105842166
U6FD6E9	0.4207964
U9AF2E4	0.06614952
U57FEE8	0.08414727
U7422EA	0.9604772
U763120	0.0846737
UB020CA	0.08680454
UC31467	0.13151038
U569D10	0.02668169
U9A1CBF	0.15216058
U657700	0.24374798
U83BB95	0.020202618
U71AE09	0.18646733
U5B814D	0.19110619
U4BE251	0.02392992
UAF4DCA	0.07675444
UADE9BF	0.080338635
U69E554	0.15140374
U56840B	0.27819848
U9AB7C5	0.09887481
U66BEC2	0.9631614
U80B2B8	0.18421781
U917699	0.15791176
U707A6B	0.17035069
UB7841C	0.2356216
U971699	0.071157396
U927348	0.11740349
UA56274	0.08234241
UD0776B	0.107279435
U6E3C11	0.09024172
U93774C	0.10231864
U6D387F	0.15430532
UB3BA46	0.09182981
UB1D943	0.17816313
U8728F7	0.3368809
UA3E9A5	0.1704859
UA8CFB6	0.9392248
UB43D9C	0.09684163
U677569	0.33076572
UC19FF5	0.25274506
U9C9F0D	0.41155678
UA8D78C	0.053701334
UC0047B	0.08677338
UB6AB5C	0.72215897
UBB6DD4	0.10152971
UBB2043	0.34541684
U572577	0.096463144
U8ABFC6	0.06852486
UB00248	0.007928473
UC9F4A0	0.051559284
UA6F6FD	0.023185879
U5B3A59	0.090397336
U5C7F44	0.97376585
UC9E827	0.32869992
UCBFD3D	0.04106034
UB0B4D9	0.11460043
UB3C4D7	0.14008823
U807B9E	0.11948857
U7F8332	0.08393036
U6C9C01	0.089027375
U56E4ED	0.085293226
U8ACC29	0.32508588
U6D07B5	0.11770699
U89D852	0.12306618
U5EFAD5	0.2477158
U86DD22	0.056480277
UBE6E64	0.01614104
U624E9C	0.03021741
U576C23	0.1393441
UCC7944	0.07224666
U588197	0.21190648
UC85929	0.09624652
UCEEDCE	0.09841088
U980CA4	0.14036943
UA40803	0.23181836
U6996D8	0.14392844
U9F59DF	0.3202258
U81FB52	0.3926634
UA7E36B	0.022188613
U7B6773	0.09933135
UB6422D	0.9952107
UAB3A04	0.9921445
UB623C3	0.07617954
U8E3BD9	0.12122215
UB5C578	0.0073527875
UC0ACCC	0.256667
UB9D61D	0.99855787
U58ED71	0.055599507
U730915	0.11519398
UC6BF87	0.016579924
UD2705B	0.16155168
U91A550	0.403906
U75DEFE	0.112122305
UB16C93	0.06599707
U626318	0.1617419
U5F0443	0.58007216
UA7D355	0.5131382
U91A256	0.063022
UCFAA63	0.23043811
U70622A	0.12973484
U5EF506	0.051043715
U99D1CB	0.42727935
U7A6F9A	0.08893791
U614320	0.036635414
U6418C0	0.04497069
UCAE1F7	0.1625385
UB0AC6C	0.02283921
UBDB2D2	0.027758587
UB9FAAA	0.032736965
UC0BAA5	0.0702978
UA1640C	0.07407472
U5510EC	0.331401
UC2E843	0.9893645
UA149E9	0.19035052
UC679D4	0.99340546
U668E0B	0.05807482
U87741B	0.15058705
U5E6D80	0.04141744
UD1B5BB	0.10829185
UA339CA	0.133382
U66356E	0.0074824076
U828729	0.15821911
UBF7E27	0.9908001
U613068	0.44593498
U98D50A	0.09777717
U6914DE	0.09076212
UA16FD1	0.12969857
U5CE4C8	0.08208448
U930C1A	0.07075145
UB72F8D	0.006831864
U822446	0.06549415
U9E64AF	0.07431727
U8EB3C3	0.046981867
UB9CD61	0.09819882
U643F67	0.027836299
U9386B7	0.082833014
UB4671F	0.09361804
UA8280C	0.07276465
UC3608E	0.17265669
U53D553	0.13217106
UD16DB2	0.98084843
U6F3CBC	0.49896836
UCCD0C7	0.026252687
U8618B7	0.020976454
U9E17F6	0.020879133
U9BED2D	0.1896649
U5FF299	0.28223264
U4AE7A7	0.599336
U828180	0.05384216
U686F71	0.18277037
U762D84	0.03107472
U5B3EB4	0.123060316
U5545CE	0.072052166
U9C80FF	0.07468167
U75FDDC	0.8964754
U6573BC	0.03790464
UA9A7A6	0.05363756
U6A50B3	0.12264056
UB48C84	0.088154145
U97E4C5	0.055250015
U5CABA2	0.37137854
UC55984	0.07550049
UB38493	0.025932455
U60D533	0.02160594
UA0806C	0.567538
U71DB0B	0.022657586
UCA8B82	0.9719024
UD2EF33	0.18410918
U739885	0.009276414
U9071DA	0.25818378
UBBDA60	0.14447877
U73882C	0.92384124
U7A26E9	0.067934304
UACFA65	0.17029521
UA8854A	0.17468621
U6A6D4E	0.09645866
U56CB9C	0.20622468
U90222B	0.075195946
UBE5AF1	0.02316956
UB2120C	0.051548548
U558FC5	0.5087495
U59A0EC	0.18353505
U9E8CD9	0.1813491
U82AC34	0.27209055
UAE78C4	0.106464274
U805EE5	0.06796463
UCD1270	0.09836691
UBC4749	0.2747711
U6BCD3A	0.10159741
UBBAC3D	0.29554585
UC5952C	0.113468096
U81D53D	0.025469054
U795E20	0.2823444
U69CE82	0.008831534
U5337A2	0.024720902
U89E2C2	0.025203805
UB904E5	0.43484983
U739DAF	0.08086669
UA89626	0.1534318
UC510C6	0.16902718
U8A5F70	0.22920345
UAF4325	0.08533135
U7924B1	0.2566366
U763133	0.056190003
U8E0145	0.19132067
U778236	0.13591175
U8734E0	0.026728448
U83724C	0.21828821
U8C9FD0	0.22805777
UA2086B	0.12075294
UC138F0	0.13927627
U6E34C9	0.02311261
U7B670E	0.15755585
U6DF348	0.2958339
U6B2857	0.35839894
U7BCBED	0.03783499
UBBD9FA	0.069441125
U998965	0.12675011
U80350D	0.26779437
UB5A943	0.14124297
UA272D5	0.032852124
UBB45DF	0.13241298
U5B3D50	0.027697481
U960D32	0.034763988
U6899B9	0.016323298
UC7F12E	0.0075691026
U5946A1	0.23595344
U89F314	0.3060062
UA611A3	0.059746645
U99FDE3	0.0077924463
UC3F832	0.103870064
U8E96DD	0.2757849
U9FB562	0.22848989
UAAAC5C	0.10005936
U93724D	0.07357087
UA89B69	0.053250134
U860ADC	0.042662777
U8121AA	0.06914535
UB09801	0.014068937
UCF880B	0.260156
U5AE26B	0.082912825
U5B04BE	0.05767666
UBA59C1	0.06677357
U77D1CA	0.34061414
U6CD8B7	0.2705681
UB83C18	0.13369215
U987D0D	0.21059944
UBA225D	0.16177225
U7A85AF	0.023178423
U9131DB	0.039062403
U827022	0.12754372
U57CD62	0.25582668
UB43478	0.1525924
U922839	0.24304244
U6CAD8F	0.088677205
UBAFE06	0.025604555
U62DBC1	0.09531396
U773842	0.054965794
U9351CA	0.27015376
UAA56D3	0.10734641
U61DA8F	0.05556887
U655818	0.08928783
UA53B67	0.056541078
UB12B2C	0.48953077
U7D10E6	0.10016904
U953DB0	0.11198062
U945EC5	0.08990464
U7E6A44	0.047221385
UA18C77	0.067270875
U6EEB78	0.09333861
U854EB3	0.0735507
U9F1641	0.11759895
U89B953	0.012841564
U77D2DD	0.4285407
UA096C0	0.20278181
UC59B6C	0.06883301
U8B13A3	0.07816826
UA9BABB	0.4881416
U6B30AB	0.06606531
U8BD293	0.20679413
UC2328A	0.06682877
U5876FD	0.12157909
UCDA660	0.11620651
UD2F82C	0.18045889
U8BE2C1	0.07053267
UA0DE9B	0.084845394
U860D29	0.10779217
UADDFF7	0.02694122
U557DF0	0.20122208
U73405D	0.6624315
U9406B9	0.0029427498
UC8FEE8	0.08485358
U7C5DF7	0.11497347
UB4FBB3	0.9960608
UB9E90D	0.99857926
U9DA4BE	0.09433003
UBD8BF6	0.12711984
U68685D	0.24055563
U625F85	0.045248024
U7553C1	0.95338297
UBAEBE6	0.10073534
U7D375C	0.022586022
UC9F67E	0.11622777
U7D5701	0.08789804
UC9AD57	0.019156398
UC332BE	0.09308717
UADE713	0.04159924
UCA09F1	0.04014356
U924DF1	0.06933318
U646632	0.17821902
UC10CA9	0.054626912
U7A5C5A	0.043330662
UA16A4C	0.044237785
UB2FAD3	0.08676727
U7A2FE9	0.07355668
U92716E	0.07199751
UB64CCE	0.13040191
U8E94FA	0.06922592
U73DAD5	0.037020665
UC4B71F	0.08137549
U88C619	0.076483764
U6A70ED	0.08439471
U5BB8A8	0.015663635
U96492F	0.10748596
U87B18A	0.34744656
U5C29A4	0.23740804
UA7AA26	0.07099864
U6D3FDC	0.01948787
U825CEF	0.1027242
U916614	0.95864844
UBB9E71	0.028699188
U5EF934	0.19141571
U79F35E	0.1446001
U7C57C9	0.04357603
UB509AC	0.06451084
UB46B9E	0.007636961
UC5040A	0.0727795
U525C37	0.02824693
UAACA72	0.20303836
U905092	0.12714173
U8FF5F0	0.096708626
UC68C60	0.12207035
UC58771	0.15275133
U913865	0.19794382
U7BF0AB	0.06707426
UB0C113	0.20597903
U70BCA3	0.097289346
UBC8BFC	0.0405163
U8B579C	0.06056569
U5E8D3A	0.1813209
UB6E003	0.06026573
U8C97F1	0.030864386
UC4E3D0	0.02138157
UA4A13F	0.09032771
UCF7D30	0.16021442
UA6D5E2	0.08445174
U5C3DD9	0.20047902
U55BA91	0.12860858
U631490	0.9949596
U4BDD76	0.20101924
U98B5E2	0.18887927
U8D83D0	0.018999036
UC7177D	0.009660819
U8687C5	0.99233043
U561349	0.008786743
U7197BF	0.1418964
UCE9E8C	0.05865887
UC437DC	0.094158866
UBAF98D	0.19277646
U753CA9	0.037901074
U695EBB	0.14190468
UB7BEF0	0.08293906
U73FE72	0.09189071
U656550	0.3155702
U97AE32	0.9883663
U971EFA	0.9940952
U59EBF9	0.94212323
U993653	0.05358419
UAB358A	0.9629567
U9F47DA	0.9845213
U9D6AB3	0.91483563
U70FDC8	0.010481284
U7AEC15	0.20532554
U95A5F2	0.1200616
U7C6DEB	0.9952343
UD200B1	0.9960557
U5B849A	0.9916467
U9FD617	0.9932448
UB07EEC	0.9848659
UB24536	0.07282881
U7187DA	0.021669714
UAF5BCF	0.893969
U587702	0.9929363
U5B91C3	0.041250627
U8D6208	0.019538052
UB66AE9	0.49358273
UD25056	0.9942677
UC7C882	0.97953415
UA7DF03	0.99565756
U5118E2	0.74053794
U9169A6	0.99820185
UB718A4	0.99410975
UA42B37	0.88193214
U656DA3	0.09003544
UA8F388	0.05920003
UAFC3F8	0.061255038
UB0FF61	0.93906003
U75491F	0.991256
U5A5F3D	0.98295224
UA6DF7F	0.019073578
UA8A5C6	0.9841409
U6DF9E0	0.15752321
UCE16E8	0.99828666
U4F4518	0.97095484
U7445C1	0.11325343
UD0AC35	0.99171984
UCDF235	0.9966575
U98E14C	0.31510186
U7A5E93	0.73761606
UCFC565	0.9988726
UA2E912	0.99601173
UC30824	0.051823042
U9F762E	0.85225934
UCC938A	0.05614444
U6B383A	0.6613886
U95A888	0.9716619
UB02EA8	0.0574921
U90EAA6	0.9730493
UB6F09D	0.98248875
U7F7511	0.5248843
U6EFC5A	0.9804308
UC50CC3	0.060939316
UAEE904	0.9254562
U8449DD	0.9938496
U9FD58F	0.38750204
U883AFB	0.9350511
UC3C647	0.011154059
UB3F581	0.022150394
U633280	0.52480793
U76BC92	0.08433615
UB970DB	0.4987723
U7B836E	0.14970751
U5CA919	0.41846985
U6E964C	0.9719303
UD0C94A	0.07116397
UA2A5FB	0.0026120872
UB0332C	0.13328242
UBC9744	0.10323406
UCE3200	0.17836389
U95C491	0.95698303
U747002	0.018774413
U711303	0.069466405
UC8E8C0	0.5173321
U6CA019	0.1681854
U79201B	0.1372899
U83F424	0.19906217
UC363F4	0.99472684
U97B7E1	0.024432067
U91F315	0.9948048
U814DE9	0.967975
U88936A	0.68704253
U580B8C	0.116500266
UBFD9FD	0.9788794
UB846FA	0.9876123
U992589	0.0013366154
U745405	0.04196561
UC47853	0.9985884
U55821F	0.9797754
UD27B5D	0.14510602
U876DDD	0.6268325
UB4781B	0.019827336
U747FA2	0.0686183
U827CDD	0.29161504
U7EF97D	0.10003865
U88793E	0.9904366
UA358AB	0.08885192
UBB4910	0.13280539
U7E86E2	0.60847163
UA27B72	0.03552492
U78095C	0.967172
UA04B33	0.082588434
U9E9283	0.9902956
U8BEE87	0.9785655
U918F90	0.99292517
U62D2EB	0.89711994
U94F14D	0.03201596
U575235	0.99011886
U9BEAEE	0.9928542
UC034A5	0.1494449
U859BC8	0.4624652
UADBC96	0.13852671
UB88EC9	0.9945604
UA1EDC0	0.99775165
U7B1B63	0.9457283
U997DCE	0.013867613
U834CD6	0.9638194
U6A90D1	0.037164263
U768E8C	0.8594932
U7650D4	0.020502416
U9CEF02	0.1076877
UB3F395	0.988901
U629433	0.18171653
U6871AB	0.13508466
U9ACCF6	0.90567976
UBF0823	0.09449394
U976339	0.98208916
UC2EB08	0.2562238
U800AAE	0.9954711
U8E6CEC	0.07876655
U598DBA	0.9775618
U87B5C8	0.053457096
U608083	0.9463222
U7958B1	0.052573998
UBF9990	0.12247914
U603D4C	0.6859229
UB7971F	0.9781771
U6EFB3E	0.027639072
U9A4E02	0.15791374
UD12A26	0.072557986
U789C48	0.9842858
UA09D2F	0.2728344
U667900	0.8664546
UC3F8BB	0.07950402
UBCDD05	0.9900608
U9974CD	0.19331948
UD2740B	0.9918932
U595ABD	0.99175304
UD0E7DC	0.2083895
U7F901A	0.9347066
U6A4F83	0.101932466
U9B7CFB	0.034842968
U763B2D	0.39477965
U9C4D06	0.07836215
UA6F918	0.0127205225
U67B87A	0.9811318
U590A8C	0.10202353
U9B84D4	0.0057827323
U6B13BC	0.16427703
U59453D	0.017636482
UA551AB	0.992038
UBDCC01	0.5923201
U7CFB50	0.9690374
U7189BF	0.98930675
U8F8199	0.9704155
UACDCBB	0.43223876
U88C74E	0.11111373
UA1D92E	0.08652475
UB059E3	0.9826199
U6E4062	0.084924646
U828A44	0.28523448
U9CC92B	0.039401606
UC554B2	0.37502977
U82045E	0.037745677
UB95CBF	0.8941414
UC4473B	0.12728724
U901294	0.99481887
U53AB5D	0.22023156
U9E6D2F	0.9587159
U97542C	0.08494825
U6BBD7F	0.97064126
UB427F9	0.85801417
UAE9B4A	0.034664374
U567FA6	0.043422785
U728ED3	0.08052485
U710010	0.067261964
U855C33	0.0976554
UA90169	0.24622934
U98230D	0.99525094
U4BCE55	0.09633376
UBE01AB	0.06522871
U7AD4D2	0.17060201
UA9C639	0.23322093
UD1EA82	0.95583665
U94F9C8	0.9628792
UA0D21E	0.951779
U5CEA7F	0.99256974
UB04C54	0.16491275
UB467BB	0.01227978
U85986B	0.18162319
UA6F336	0.052271865
U8ACFAB	0.9963398
U56F575	0.81615895
U857B1A	0.10343663
UCCB9C1	0.9863582
UCDC58F	0.36643448
UB138CC	0.006438612
U5C2F05	0.37305206
U9551B5	0.9934528
UA8F95B	0.15594855
U5C562E	0.18007387
U69B08D	0.981795
UC70A45	0.14818008
UCB7FE8	0.15960146
U5DF44D	0.7055947
UD1281B	0.9132503
UA60222	0.04046126
UA4A919	0.110284284
U68B0D7	0.030204304
UAE580E	0.06407217
UB3A93B	0.77752525
UBDE18D	0.309478
U833328	0.15950514
U9E4579	0.9070246
UAFCA2A	0.9970709
U5C3A8E	0.042623367
U787413	0.23224969
UD1A325	0.8716102
U583B3E	0.23234773
U881A18	0.99424696
U8464D8	0.0067013996
U592E14	0.3394197
UC452DE	0.99561656
UA24840	0.45961207
U7CF022	0.0033992361
U5C7752	0.9804848
U9C15F7	0.09664021
UBA7CCC	0.12530574
UCA7119	0.29818472
UC57D33	0.9934716
UCE3DC5	0.99475753
U8F90CE	0.985984
U896983	0.98359114
U9D001A	0.9698963
U62CA20	0.9857972
U7777BF	0.9941685
UBACAFE	0.09332541
U78ADDF	0.9707639
U86A658	0.9665313
U9D9355	0.05506131
U7BF489	0.06271755
U975025	0.04025256
UD2ADB7	0.9949668
U55131F	0.9979233
U83DF34	0.9824448
U83C5D1	0.9566217
U78923B	0.9841748
U750B54	0.12563193
UC2D619	0.28201568
UA95422	0.96551305
UC8D866	0.025223719
U95469D	0.97329414
U7C033A	0.9928271
U8D6C42	0.12048824
U9F0C4C	0.09468498
UAB4205	0.9978415
U8125CC	0.24627724
UB26FB0	0.16797219
U99A0AE	0.994873
U76A82B	0.98180985
U711C51	0.989717
UB6704B	0.6411265
UB0052D	0.9742047
UC861BE	0.073850825
UA678D0	0.9692909
UB7E9EB	0.9990878
UAC8AFA	0.19024354
UB918A6	0.9792519
U712783	0.99720156
UBE991F	0.065138556
U77C299	0.14040245
UBB4BA9	0.9957087
U66F595	0.048621397
U75DAB3	0.30846453
U8859AF	0.9445765
U7B35F3	0.04056869
U73A6B4	0.33055332
U59588D	0.1243827
U897E7A	0.013778197
U798A3B	0.9936539
UAA9B2D	0.9933889
U6DC6F2	0.94452244
U77CB24	0.98488265
U8C3EF6	0.98854876
UB5EB7C	0.0744431
U555573	0.08857568
U9A4794	0.1018141
U710ED6	0.050991144
UAA4322	0.13643186
UC2DCD5	0.19289948
U60A91A	0.07298127
UA905D4	0.9919384
U8DF208	0.9919478
U826BF8	0.53680027
UA6FF1F	0.9858438
UA93CA3	0.18114482
UAA3627	0.97793114
UA5B0DB	0.10596389
U989DA7	0.78858894
UA41B24	0.05095274
UA8EFE0	0.41366956
UD0F398	0.16949248
UC644DE	0.99093366
U991185	0.42582408
U899C9A	0.46778518
U6A0EA4	0.006115085
U8D276A	0.9554113
U7FD4E4	0.99544084
U7E55E3	0.0077321753
UA7CF45	0.99566394
U886493	0.4506594
UB45FB0	0.11569055
U76D810	0.026237525
U94370F	0.008078692
U8CD7BB	0.20710765
U918C06	0.032502305
UD221E9	0.050195184
UCE63DD	0.97246563
U664522	0.12219585
U6FCCAE	0.054360908
U9F9176	0.93199164
U794443	0.021970503
U5C5B28	0.15861376
UAE3CD1	0.8753041
UA0C023	0.9907204
UA4157A	0.0019531902
UC62457	0.091132976
U9EBDE2	0.04917671
UC021E1	0.038597807
UC7BEAC	0.9981633
U563420	0.9973953
UD1BBD0	0.053814888
U60BFE0	0.99692816
UB4196B	0.32330304
UBD1723	0.9879996
U8FA856	0.048327453
U641611	0.99630547
UA846B4	0.1543411
U6099DC	0.13112965
UC6A021	0.99628407
UB8D6A1	0.9943024
U938986	0.9983962
UA17C9E	0.2575667
U9A04E1	0.1019863
U5D4DBB	0.28849053
UB0A17A	0.172283
UCAA0BA	0.020776402
UC441D8	0.15711302
U902F36	0.9702506
U682475	0.98666984
UA4F20E	0.99621934
UA3851E	0.98727345
U9E5330	0.16640875
U80BEC4	0.22414337
UA7CA98	0.9732842
U5D9E2D	0.009179272
U8189AE	0.23946445
UB87157	0.24680431
U7B18E0	0.91350555
U8FB30C	0.1588825
U6C7EE7	0.14600542
U6A71B8	0.06151525
U8D4B56	0.20226334
UD340F0	0.96843797
U856F77	0.02822829
UB84311	0.17420043
U795100	0.5862157
U5B7DF3	0.98726034
UB37B51	0.99634933
UC0B55D	0.017162804
U6ABC88	0.44888
UD26530	0.0034711128
U717688	0.9964194
U9AB73E	0.22668296
U9D5A04	0.9850299
UC64AEF	0.1314059
UA0A83B	0.7672138
U8B343F	0.974773
UCA75F4	0.9245747
U6BFF4F	0.91803306
UA5A72A	0.22885524
UAD8370	0.13570231
U7A6350	0.051308915
UB11932	0.053568568
U77959B	0.026511632
UC8C3E7	0.15134111
U8AD4CC	0.9253433
U76D4BC	0.48185366
UCE6CA4	0.9874342
UAC33B6	0.99219173
U600BA3	0.99705815
UA6DA59	0.04983224
UB68D6C	0.98380846
U5F841A	0.9953825
UBD6861	0.97483885
UB5758E	0.9760484
UB3C0EC	0.9702305
U96BA70	0.9751355
U624F94	0.99093455
U9CA737	0.9810822
U70D21F	0.036703423
U639F64	0.2593142
UB13CA3	0.096136086
UAAF310	0.9761397
U673EC5	0.89222646
U96C5E5	0.9731218
UAE4836	0.052067954
U78F5A7	0.21911094
U9D33D2	0.14125945
U751388	0.41970447
U8AF54E	0.98959035
UC1F732	0.014622174
UCB851D	0.0962207
U7A1815	0.07473137
U6BC740	0.99379915
U5E91FE	0.11675287
U66FC41	0.15710282
U9B31F7	0.88508564
UB8346A	0.053876616
U847940	0.9967014
U5DF874	0.425524
UA36535	0.9953381
U9AB728	0.9831829
U917236	0.9939474
UAE4E6B	0.14618447
U6AD8CA	0.11315992
UCB9DD1	0.9929939
UAD6A96	0.98853755
UAA5B11	0.18950659
U6AAEF5	0.052412406
UAA9AF4	0.9635911
UCB8AAF	0.9918154
U711194	0.06751923
U960C4D	0.94919544
U6F9972	0.9228091
U8FE1B2	0.02032523
UCD255A	0.99359894
U863A7E	0.9838193
UC6CF8C	0.075668514
UA939D4	0.9967248
UC48C27	0.9962507
UC22BAF	0.99943894
U61CD8C	0.06732799
U6F3FA3	0.16486335
UA3E1FB	0.18191089
U8336FE	0.98341596
UB23CAD	0.1241613
U6FCC66	0.9659678
UAB33B6	0.9537826
UC5DF7A	0.99727076
U8E4FEE	0.21444745
U6C352C	0.995355
UCD8115	0.9988803
U909B6B	0.9934983
U956C2A	0.23045778
UD24AC2	0.09954097
U769DB8	0.01524316
U7769F2	0.9768081
U87BC4F	0.9957497
U5BA666	0.09325005
U7A4472	0.04977463
U625B7F	0.99820936
U9A39DB	0.016904213
U869DEC	0.21536903
U689F4A	0.0704871
U7FD9E8	0.9995689
U752D78	0.17900227
UBD2079	0.10722081
UBB7149	0.12658246
U787C6C	0.09155444
U6B752B	0.018018369
U99794E	0.090685874
U8010BC	0.9968712
U639652	0.99724305
U5A67BB	0.122849844
UA57338	0.9897428
U6C58F9	0.0680978
U83FDBE	0.94310886
U6BD1C5	0.477377
U67973A	0.45340955
U704495	0.98271346
UB73B03	0.059777193
UC7C4E1	0.8724053
U6A828A	0.82007974
U56EBF2	0.9954373
U99C64B	0.080129385
U8EC07E	0.7773448
UAA473E	0.8722502
UA7BE5F	0.011258332
U8C885C	0.19928592
U6D2F40	0.9925356
U7598D4	0.20846632
U856DE4	0.9754832
UCD1E60	0.99829227
U724B63	0.73248
U66320F	0.33579594
UAB947C	0.9931906
UCDFD08	0.3590531
U7E1463	0.46289575
U93EBA9	0.1981607
U7CFE5A	0.9971353
U93AAB7	0.1544755
U87E63F	0.96710825
U84609C	0.96229374
U603AF2	0.16911896
UB432E4	0.9875767
UB17DDF	0.994962
U9B904F	0.2287781
U5F453F	0.08381915
UB5FCED	0.9953082
U63C2E4	0.06384194
U6AB9DB	0.21054068
U9F6AD7	0.99897027
U7D609C	0.12770729
UA448BE	0.021850573
U7FA437	0.9981499
UAB21BC	0.67192686
UA0EE16	0.20790046
UC56378	0.1959086
U5750BD	0.93864435
U8BF7AE	0.06929882
U644310	0.018563788
U9632B2	0.9893897
UC8043B	0.9425898
U9661B2	0.017348403
U72F179	0.110801585
UA2E164	0.9469078
U629A6C	0.008881504
UCAFB51	0.42454043
U781F6A	0.98291045
U7A5253	0.9795323
U6FBE33	0.10424607
U7ED7E5	0.087686285
UCA0A82	0.11361858
U647A12	0.992438
U8F8048	0.998351
UC27F28	0.7047847
U9676B5	0.10228628
UA5BF53	0.0655125
U8B3176	0.88167477
U69552A	0.9714234
UB8B8B3	0.075870186
U93B004	0.98260224
U4E81D0	0.73936343
U7B293D	0.02611188
U88F29D	0.49299097
U9947BD	0.9954574
U7F89A9	0.009522104
UC2B0B2	0.010189737
UC92CB0	0.3077469
U98173F	0.043881305
UCF8F82	0.07068895
UCF83A9	0.07592664
U75FA5F	0.14598128
U7DF39D	0.94597036
U9A0B47	0.7116907
UB4F158	0.03580727
U9AA6F4	0.029479606
U585B14	0.88578725
U91B2A5	0.9966654
U84378F	0.9957404
U73E68F	0.98592794
UAD550D	0.10667578
U746851	0.99635845
UCFA633	0.0874188
